iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
243,248832,-60.7702,50.0,0.0000,0.9775,-0.011178,93.985600,3.851407,0.008713,1055,235.8
244,249856,-61.8838,50.0,0.0000,1.0278,-0.006572,81.285123,3.847522,0.007660,1055,236.8
245,250880,-62.8212,50.0,0.0000,1.0485,-0.007394,103.641539,3.847442,0.006452,1055,237.8
246,251904,-62.3126,50.0,0.0000,1.0758,-0.009142,83.274245,3.842189,0.006736,1055,238.7
247,252928,-61.0871,50.0,0.0000,1.0370,-0.010697,89.968207,3.837897,0.007795,1055,239.7
248,253952,-61.4002,50.0,0.0000,1.0694,-0.005943,89.718398,3.832721,0.005117,1054,240.7
249,254976,-60.9607,50.0,0.0000,1.0156,-0.011258,86.766574,3.828060,0.008447,1054,241.7
250,256000,-58.5525,50.0,0.0000,0.9656,-0.009845,90.379612,3.824987,0.005792,1055,242.7
251,257024,-58.2719,50.0,0.0000,0.9953,-0.008731,82.022115,3.815269,0.007355,1054,243.7
252,258048,-58.7583,50.0,0.0000,1.0190,-0.007434,95.189617,3.807514,0.004953,1054,244.6
253,259072,-58.0575,50.0,0.0000,1.0080,-0.010606,88.581001,3.805650,0.008414,1054,245.6
254,260096,-58.8972,50.0,0.0100,1.0167,-0.008949,99.751062,3.810800,0.007820,1054,246.5
255,261120,-58.5812,50.0,0.0100,1.0159,-0.010919,80.760010,3.808275,0.007010,1055,247.5
256,262144,-59.5909,50.0,0.0100,1.0187,-0.011665,94.741023,3.805432,0.008464,1055,248.4
257,263168,-60.9455,50.0,0.0100,1.0443,-0.011419,93.220906,3.803959,0.007850,1055,249.4
258,264192,-62.4180,50.0,0.0100,1.0734,-0.010388,87.452584,3.799154,0.009518,1055,250.3
259,265216,-62.1712,50.0,0.0000,1.0659,-0.009936,88.394044,3.799400,0.007663,1055,251.4
260,266240,-62.2210,50.0,0.0100,1.0216,-0.012094,77.116279,3.805141,0.008332,1055,252.3
261,267264,-60.7697,50.0,0.0100,0.9767,-0.011682,79.067030,3.807772,0.008773,1055,253.2
262,268288,-59.0910,50.0,0.0100,0.9321,-0.010732,84.613145,3.818120,0.009403,1055,254.2
263,269312,-57.6812,50.0,0.0100,0.8783,-0.009082,90.069827,3.820265,0.007132,1055,255.1
264,270336,-57.1057,50.0,0.0100,0.8957,-0.008502,79.848764,3.820767,0.006243,1055,256.1
265,271360,-58.0799,50.0,0.0000,0.9063,-0.011642,88.835151,3.817746,0.007956,1055,257.0
266,272384,-58.9469,50.0,0.0000,0.9570,-0.008224,87.430132,3.812656,0.006511,1055,258.0
267,273408,-56.8230,50.0,0.0000,0.9239,-0.005450,80.505336,3.812491,0.004985,1055,258.9
268,274432,-56.7264,50.0,0.0100,0.9306,-0.010988,79.027848,3.807659,0.007916,1056,259.9
269,275456,-56.0382,50.0,0.0100,0.9299,-0.009013,76.255157,3.816783,0.008712,1056,260.8
270,276480,-55.5422,50.0,0.0100,0.9425,-0.008594,80.892328,3.822217,0.006688,1056,261.8
271,277504,-55.2858,50.0,0.0100,0.9066,-0.014079,82.886916,3.816507,0.009801,1056,262.7
272,278528,-57.1905,50.0,0.0100,0.9750,-0.007589,83.119209,3.811198,0.006044,1056,263.6
273,279552,-56.8938,50.0,0.0000,0.9610,-0.013321,90.712195,3.809033,0.008813,1056,264.6
274,280576,-58.6885,50.0,0.0000,1.0061,-0.006791,83.396647,3.809266,0.005893,1056,265.5
275,281600,-59.1429,50.0,0.0000,1.0090,-0.009005,76.577261,3.816297,0.005986,1056,266.4
276,282624,-58.3503,50.0,0.0000,1.0516,-0.009046,86.014999,3.813960,0.006690,1056,267.4
277,283648,-56.7912,50.0,0.0000,0.9744,-0.011223,81.763614,3.808728,0.007198,1057,268.3
278,284672,-55.9712,50.0,0.0000,0.9363,-0.007814,82.838967,3.805944,0.006509,1057,269.3
279,285696,-55.6258,50.0,0.0000,0.9363,-0.007918,67.095941,3.802308,0.006705,1057,270.2
280,286720,-56.0723,50.0,0.0000,0.9356,-0.010939,82.077906,3.794341,0.006716,1057,271.2
281,287744,-57.5603,50.0,0.0000,0.9315,-0.016328,81.683970,3.789140,0.012777,1057,272.1
282,288768,-59.5491,50.0,0.0000,0.9730,-0.009361,80.522066,3.787752,0.007448,1057,273.1
283,289792,-58.7224,50.0,0.0000,0.9664,-0.009466,72.782465,3.790422,0.007602,1057,274.1
284,290816,-56.7509,50.0,0.0000,0.9298,-0.008037,87.572889,3.784457,0.005924,1057,275.0
285,291840,-54.8289,50.0,0.0000,0.9248,-0.008757,79.211581,3.770945,0.007402,1057,276.0
286,292864,-54.9034,50.0,0.0000,0.9165,-0.010975,73.800986,3.763355,0.008775,1057,276.9
287,293888,-55.2176,50.0,0.0000,0.8970,-0.005377,77.717560,3.756811,0.005652,1057,277.8
288,294912,-56.6708,50.0,0.0000,0.9170,-0.012785,70.023639,3.749400,0.010226,1057,278.8
289,295936,-57.0383,50.0,0.0000,0.9265,-0.016040,80.388144,3.744290,0.011885,1057,279.8
290,296960,-58.3228,50.0,0.0000,0.9504,-0.014374,80.570412,3.739959,0.009833,1057,280.7
291,297984,-58.8495,50.0,0.0000,0.9402,-0.007323,82.808303,3.737526,0.006719,1057,281.7
292,299008,-57.3064,50.0,0.0000,0.9540,-0.008226,71.290698,3.741149,0.005998,1057,282.7
293,300032,-57.0478,50.0,0.0000,0.9649,-0.011687,75.901702,3.738788,0.008544,1057,283.7
294,301056,-56.5896,50.0,0.0000,0.9602,-0.009494,66.604822,3.734718,0.006459,1057,284.6
295,302080,-55.1373,50.0,0.0000,0.9263,-0.011593,76.749497,3.728067,0.008681,1057,285.6
296,303104,-55.0151,50.0,0.0000,0.9444,-0.005911,68.766346,3.719673,0.006537,1057,286.5
297,304128,-56.3562,50.0,0.0000,0.9628,-0.012093,77.216852,3.717864,0.008744,1057,287.5
298,305152,-56.2926,50.0,0.0000,0.9377,-0.014726,61.462479,3.718669,0.010739,1058,288.4
299,306176,-57.0606,50.0,0.0000,0.9301,-0.007764,75.686117,3.714247,0.006959,1058,289.4
300,307200,-59.0117,50.0,0.0000,0.9667,-0.013805,86.698912,3.712383,0.010512,1058,290.3
301,308224,-57.4670,50.0,0.0100,0.9572,-0.008714,70.913100,3.709076,0.007832,1058,291.3
302,309248,-55.6633,50.0,0.0100,0.9401,-0.010590,67.559268,3.704051,0.009393,1058,292.2
303,310272,-55.4240,50.0,0.0100,0.9355,-0.010953,68.705515,3.695356,0.009781,1058,293.2
304,311296,-56.1123,50.0,0.0100,0.9504,-0.012027,60.139528,3.697073,0.009888,1058,294.1
305,312320,-53.3353,50.0,0.0100,0.9109,-0.007592,62.383166,3.704788,0.007640,1058,295.1
306,313344,-53.8394,50.0,0.0000,0.9026,-0.007399,74.804006,3.707277,0.006046,1058,296.1
307,314368,-54.0006,50.0,0.0000,0.8888,-0.012903,65.819194,3.700826,0.009617,1058,297.0
308,315392,-53.3979,50.0,0.0000,0.8782,-0.008892,77.935145,3.703267,0.007302,1058,298.0
309,316416,-52.5000,50.0,0.0000,0.8886,-0.010024,67.572072,3.715222,0.007803,1058,299.0
310,317440,-53.7125,50.0,0.0000,0.8948,-0.007460,68.297059,3.720701,0.005635,1058,299.9
311,318464,-54.1116,50.0,0.0000,0.9040,-0.015145,71.630227,3.726734,0.010414,1058,300.9
312,319488,-55.1160,50.0,0.0000,0.9385,-0.008920,63.178028,3.723699,0.006657,1058,301.9
313,320512,-55.0124,50.0,0.0000,0.9056,-0.014025,71.548590,3.717203,0.009562,1058,302.8
314,321536,-54.8413,50.0,0.0000,0.8764,-0.012562,66.892718,3.717635,0.008914,1058,303.8
315,322560,-55.5818,50.0,0.0000,0.8935,-0.011209,69.452684,3.718614,0.008863,1058,304.8
316,323584,-54.3620,50.0,0.0000,0.8846,-0.007497,60.782854,3.720878,0.005739,1058,305.7
317,324608,-55.0666,50.0,0.0000,0.8850,-0.008684,78.857273,3.723529,0.006822,1058,306.8
318,325632,-55.7986,50.0,0.0000,0.9200,-0.012007,68.722924,3.725073,0.008496,1057,307.8
319,326656,-54.9369,50.0,0.0000,0.9103,-0.009448,61.650933,3.726912,0.007898,1057,308.8
320,327680,-54.5037,50.0,0.0000,0.9354,-0.012314,65.970968,3.727611,0.009123,1057,309.8
321,328704,-55.6023,50.0,0.0000,0.9534,-0.012342,74.221206,3.725238,0.009382,1057,310.7
322,329728,-54.4555,50.0,0.0000,0.9516,-0.013982,52.201638,3.729011,0.008484,1058,311.6
323,330752,-53.4371,50.0,0.0000,0.9318,-0.011153,66.936554,3.723743,0.009275,1058,312.6
324,331776,-55.2422,50.0,0.0000,0.9484,-0.010869,61.530360,3.719366,0.007426,1058,313.5
325,332800,-55.8290,50.0,0.0000,0.9279,-0.009305,69.487788,3.715560,0.007058,1057,314.6
326,333824,-54.3859,50.0,0.0000,0.8774,-0.012812,64.466946,3.716067,0.010337,1057,315.7
327,334848,-53.6181,50.0,0.0000,0.8555,-0.014695,50.270645,3.718430,0.010634,1057,316.7
328,335872,-52.7668,50.0,0.0000,0.8063,-0.010735,56.026226,3.719539,0.008301,1057,317.7
329,336896,-51.8116,50.0,0.0000,0.7593,-0.008693,49.300848,3.714884,0.008037,1056,318.8
330,337920,-50.2808,50.0,0.0000,0.7278,-0.008216,58.642483,3.712080,0.008244,1056,319.9
331,338944,-50.4691,50.0,0.0000,0.7536,-0.011768,60.291728,3.713715,0.007678,1055,321.0
332,339968,-50.2601,50.0,0.0000,0.7329,-0.009637,58.437791,3.714496,0.008775,1055,322.1
333,340992,-49.7396,50.0,0.0000,0.7369,-0.007308,61.939519,3.717366,0.005698,1055,323.0
334,342016,-50.4443,50.0,0.0000,0.7746,-0.011270,62.050062,3.714136,0.007862,1055,324.1
335,343040,-50.2820,50.0,0.0000,0.7692,-0.009918,49.586379,3.714522,0.007031,1054,325.3
336,344064,-49.6741,50.0,0.0000,0.7617,-0.007789,55.185508,3.719973,0.007332,1054,326.2
337,345088,-50.4163,50.0,0.0000,0.7649,-0.013492,49.065782,3.726487,0.011229,1054,327.2
338,346112,-51.8522,50.0,0.0000,0.7854,-0.007892,55.001081,3.720349,0.005843,1054,328.1
339,347136,-51.4576,50.0,0.0000,0.7975,-0.013044,58.223468,3.715474,0.007748,1055,329.0
340,348160,-52.6983,50.0,0.0000,0.8176,-0.010399,53.133423,3.713637,0.007789,1054,330.0
341,349184,-51.8615,50.0,0.0000,0.8221,-0.007580,61.163959,3.704965,0.006718,1054,331.2
342,350208,-52.3823,50.0,0.0000,0.8797,-0.009118,65.507864,3.699435,0.007211,1053,332.3
343,351232,-52.3016,50.0,0.0000,0.8596,-0.011489,50.556592,3.690372,0.008455,1053,333.3
344,352256,-50.7179,50.0,0.0000,0.8238,-0.008801,48.346548,3.688876,0.006713,1053,334.3
345,353280,-49.2884,50.0,0.0000,0.8371,-0.008722,51.835793,3.688105,0.006483,1053,335.3
346,354304,-48.9737,50.0,0.0000,0.7850,-0.009574,45.415554,3.682909,0.007452,1053,336.2
347,355328,-47.0729,50.0,0.0000,0.7482,-0.014102,53.241405,3.672863,0.011946,1053,337.2
348,356352,-46.8723,50.0,0.0000,0.7736,-0.013118,57.859518,3.668252,0.008494,1054,338.1
349,357376,-47.3892,50.0,0.0100,0.7567,-0.011095,57.032387,3.668937,0.008507,1054,339.0
350,358400,-48.1937,50.0,0.0100,0.7199,-0.012112,51.778439,3.669102,0.007872,1054,340.0
351,359424,-49.4894,50.0,0.0100,0.7318,-0.008757,45.327279,3.670755,0.007550,1054,340.9
352,360448,-49.9026,50.0,0.0100,0.7251,-0.010070,49.698374,3.673959,0.008674,1054,341.9
353,361472,-50.4065,50.0,0.0100,0.7336,-0.011426,39.315576,3.678342,0.009922,1054,342.8
354,362496,-48.5035,50.0,0.0000,0.7361,-0.008292,48.899566,3.674525,0.006738,1054,343.7
355,363520,-48.0569,50.0,0.0000,0.7476,-0.008663,45.220793,3.670892,0.007018,1054,344.7
356,364544,-47.0656,50.0,0.0000,0.7597,-0.007066,39.821216,3.668849,0.006318,1054,345.6
357,365568,-46.5327,50.0,0.0000,0.7717,-0.012444,60.286285,3.666117,0.008863,1054,346.6
358,366592,-47.0382,50.0,0.0000,0.7509,-0.011673,51.992772,3.660270,0.007698,1054,347.5
359,367616,-47.3199,50.0,0.0000,0.7380,-0.008046,45.085966,3.650998,0.006975,1054,348.5
360,368640,-47.8966,50.0,0.0000,0.7198,-0.012172,54.321993,3.646604,0.010660,1055,349.4
361,369664,-49.6033,50.0,0.0000,0.7600,-0.009956,55.405474,3.645723,0.007420,1055,350.3
362,370688,-50.3325,50.0,0.0000,0.7573,-0.015999,54.214215,3.648147,0.010909,1055,351.3
363,371712,-51.7404,50.0,0.0000,0.7803,-0.006087,43.753040,3.653464,0.006377,1055,352.2
364,372736,-53.1943,50.0,0.0000,0.8096,-0.008932,56.751517,3.657878,0.007287,1055,353.1
365,373760,-52.6177,50.0,0.0000,0.8266,-0.009867,52.385950,3.658216,0.007609,1055,354.1
366,374784,-50.3453,50.0,0.0000,0.8091,-0.007193,41.927788,3.656585,0.007556,1055,355.0
367,375808,-47.4525,50.0,0.0000,0.7479,-0.008175,51.500222,3.654013,0.007210,1055,356.0
368,376832,-47.3848,50.0,0.0000,0.7649,-0.010093,56.119745,3.651539,0.007866,1055,356.9
369,377856,-45.9784,50.0,0.0000,0.7409,-0.007830,51.685961,3.653420,0.006348,1055,357.8
370,378880,-46.2581,50.0,0.0000,0.7702,-0.014106,49.171057,3.657661,0.009921,1056,358.8
371,379904,-48.6318,50.0,0.0000,0.8090,-0.009518,50.571551,3.659635,0.008043,1056,359.7
372,380928,-47.7756,50.0,0.0000,0.8343,-0.010663,49.088217,3.663886,0.007282,1056,360.7
373,381952,-46.7766,50.0,0.0000,0.8085,-0.009209,40.486278,3.674886,0.006827,1056,361.6
374,382976,-47.3332,50.0,0.0000,0.7666,-0.010420,46.607368,3.681388,0.007250,1056,362.5
375,384000,-47.7745,50.0,0.0000,0.7484,-0.009862,49.846626,3.682806,0.007829,1056,363.5
376,385024,-47.2051,50.0,0.0000,0.7104,-0.010003,53.266384,3.678263,0.008681,1056,364.4
377,386048,-46.3970,50.0,0.0000,0.7062,-0.006143,39.077752,3.674961,0.005051,1056,365.4
378,387072,-45.9470,50.0,0.0000,0.6788,-0.008079,41.395503,3.664592,0.007018,1056,366.3
379,388096,-46.2000,50.0,0.0000,0.6746,-0.010012,45.902159,3.654050,0.006453,1056,367.3
380,389120,-45.5474,50.0,0.0000,0.6785,-0.008993,45.168054,3.653263,0.008044,1056,368.2
381,390144,-46.0731,50.0,0.0000,0.6626,-0.010865,44.498986,3.656465,0.009231,1056,369.1
382,391168,-47.7834,50.0,0.0000,0.6748,-0.009884,55.925237,3.653781,0.007158,1056,370.1
383,392192,-49.6252,50.0,0.0000,0.7172,-0.014506,47.570773,3.653057,0.009142,1057,371.0
384,393216,-47.3619,50.0,0.0100,0.6863,-0.011573,33.534996,3.648481,0.007792,1056,372.1
385,394240,-48.0437,50.0,0.0100,0.7016,-0.012336,46.595396,3.651087,0.008908,1056,373.0
386,395264,-46.8244,50.0,0.0100,0.6906,-0.010074,35.962399,3.652688,0.007502,1057,373.9
387,396288,-45.1481,50.0,0.0100,0.6976,-0.010649,45.482011,3.651808,0.007791,1057,374.9
388,397312,-44.4000,50.0,0.0100,0.6906,-0.015871,34.422427,3.645462,0.011325,1057,375.8
389,398336,-46.4265,50.0,0.0000,0.7114,-0.014538,36.445617,3.642381,0.009745,1057,376.7
390,399360,-44.5606,50.0,0.0000,0.7130,-0.009109,36.902031,3.649308,0.007517,1057,377.6
391,400384,-43.5895,50.0,0.0000,0.6996,-0.009884,39.613547,3.658777,0.007919,1057,378.6
392,401408,-42.4343,50.0,0.0000,0.6568,-0.008016,37.041499,3.662967,0.006421,1057,379.5
393,402432,-43.0873,50.0,0.0000,0.6473,-0.008273,32.732063,3.666705,0.006677,1057,380.4
394,403456,-43.3692,50.0,0.0100,0.6381,-0.009480,35.884387,3.663599,0.007637,1057,381.4
395,404480,-43.8847,50.0,0.0100,0.6402,-0.016808,40.315149,3.660662,0.011223,1057,382.3
396,405504,-44.6158,50.0,0.0100,0.6246,-0.013757,35.299209,3.661160,0.009883,1058,383.3
397,406528,-45.9785,50.0,0.0100,0.6437,-0.010778,46.321810,3.658440,0.008015,1058,384.2
398,407552,-47.2973,50.0,0.0100,0.6726,-0.013444,41.257549,3.658387,0.010495,1058,385.1
399,408576,-47.0062,50.0,0.0000,0.6774,-0.007849,36.109787,3.661591,0.006948,1058,386.1
400,409600,-47.5680,50.0,0.0000,0.7080,-0.015951,45.854495,3.651084,0.011783,1058,387.0
401,410624,-46.6570,50.0,0.0000,0.7147,-0.012833,35.294719,3.645307,0.008014,1058,388.0
402,411648,-45.5511,50.0,0.0000,0.6992,-0.011203,43.103152,3.642735,0.008505,1058,388.9
403,412672,-45.7225,50.0,0.0000,0.7138,-0.008404,40.933304,3.643819,0.007050,1058,389.9
404,413696,-45.3675,50.0,0.0000,0.7037,-0.010519,26.574357,3.645476,0.008788,1058,390.8
405,414720,-43.3288,50.0,0.0000,0.6332,-0.009329,36.052228,3.646656,0.008415,1058,391.7
406,415744,-44.0710,50.0,0.0000,0.6642,-0.013859,35.151183,3.648017,0.010156,1058,392.7
407,416768,-43.6416,50.0,0.0000,0.6455,-0.013164,37.441946,3.641128,0.009847,1058,393.6
408,417792,-43.0872,50.0,0.0000,0.6199,-0.009341,42.495295,3.630053,0.008288,1058,394.5
409,418816,-45.3687,50.0,0.0000,0.6635,-0.011835,39.298373,3.622373,0.010127,1059,395.5
410,419840,-45.2881,50.0,0.0000,0.6612,-0.010131,34.139246,3.623527,0.009558,1059,396.4
411,420864,-46.0597,50.0,0.0000,0.6370,-0.012188,35.739251,3.623980,0.009174,1059,397.4
412,421888,-46.4662,50.0,0.0000,0.6595,-0.008788,40.467920,3.628680,0.006389,1059,398.3
413,422912,-47.6709,50.0,0.0100,0.6672,-0.013096,37.266195,3.638097,0.010227,1059,399.2
414,423936,-45.7006,50.0,0.0100,0.6151,-0.013061,32.281223,3.645077,0.011801,1059,400.2
415,424960,-45.3261,50.0,0.0200,0.6105,-0.013347,26.096741,3.648876,0.010922,1059,401.1
416,425984,-45.1327,50.0,0.0200,0.6311,-0.011234,34.674388,3.640624,0.010771,1059,402.0
417,427008,-45.0285,50.0,0.0100,0.6122,-0.008606,38.378839,3.634680,0.007073,1059,403.0
418,428032,-41.6892,50.0,0.0100,0.5762,-0.010922,33.118997,3.627014,0.007727,1059,404.0
419,429056,-41.4715,50.0,0.0100,0.5883,-0.008415,30.689330,3.621545,0.006325,1059,404.9
420,430080,-41.3716,50.0,0.0000,0.5783,-0.012167,25.701870,3.617111,0.009594,1059,405.9
421,431104,-41.2814,50.0,0.0000,0.5636,-0.014780,35.709962,3.621112,0.011268,1059,406.8
422,432128,-41.2129,50.0,0.0000,0.5483,-0.008533,29.425257,3.623033,0.005818,1059,407.8
423,433152,-42.4901,50.0,0.0000,0.5653,-0.008247,29.078064,3.625866,0.006211,1059,408.7
424,434176,-43.0438,50.0,0.0000,0.5824,-0.009380,31.081112,3.631612,0.009401,1059,409.7
425,435200,-44.6800,50.0,0.0000,0.6296,-0.006807,41.761890,3.635182,0.006190,1059,410.6
426,436224,-42.8691,50.0,0.0000,0.6098,-0.011913,24.554655,3.633724,0.009907,1059,411.6
427,437248,-42.7380,50.0,0.0000,0.6210,-0.013380,27.894206,3.634368,0.010460,1059,412.5
428,438272,-44.4612,50.0,0.0000,0.6337,-0.009091,35.081522,3.635156,0.006492,1060,413.4
429,439296,-44.6894,50.0,0.0000,0.5902,-0.012750,31.159375,3.632369,0.008715,1060,414.4
430,440320,-45.5282,50.0,0.0000,0.5891,-0.011022,34.573581,3.628071,0.008024,1060,415.3
431,441344,-46.4096,50.0,0.0200,0.6130,-0.012141,29.880471,3.626637,0.009299,1060,416.3
432,442368,-45.9246,50.0,0.0200,0.6073,-0.006794,32.645603,3.621084,0.005281,1060,417.2
433,443392,-45.0586,50.0,0.0200,0.5908,-0.009002,23.204443,3.617456,0.006989,1060,418.2
434,444416,-43.2224,50.0,0.0200,0.6042,-0.009505,26.922685,3.614135,0.007822,1060,419.1
435,445440,-41.8444,50.0,0.0100,0.5847,-0.011387,21.795858,3.610067,0.009149,1060,420.0
436,446464,-41.0059,50.0,0.0100,0.5357,-0.009802,29.429916,3.611475,0.010187,1060,421.0
437,447488,-40.4398,50.0,0.0100,0.5467,-0.011182,24.107010,3.617253,0.009018,1060,421.9
438,448512,-39.8660,50.0,0.0100,0.5623,-0.017660,26.543421,3.620226,0.013077,1060,422.9
439,449536,-41.2608,50.0,0.0100,0.5750,-0.009909,37.801855,3.620209,0.007398,1060,423.8
440,450560,-41.5200,50.0,0.0200,0.5731,-0.009938,27.682731,3.618692,0.007051,1060,424.7
441,451584,-42.5360,50.0,0.0100,0.6094,-0.011179,30.747665,3.618625,0.010504,1060,425.6
442,452608,-42.7429,50.0,0.0100,0.6195,-0.011121,27.228239,3.615959,0.007250,1061,426.6
443,453632,-43.7013,50.0,0.0200,0.6058,-0.015007,23.995960,3.603995,0.009198,1061,427.5
444,454656,-42.8005,50.0,0.0200,0.5662,-0.008033,29.938737,3.599674,0.007230,1061,428.5
445,455680,-43.1151,50.0,0.0100,0.6094,-0.011454,27.338242,3.599569,0.009583,1061,429.4
446,456704,-41.9091,50.0,0.0100,0.5844,-0.010623,20.449535,3.602949,0.007756,1061,430.3
447,457728,-42.0090,50.0,0.0100,0.5639,-0.012319,20.273549,3.606567,0.007223,1061,431.3
448,458752,-41.6621,50.0,0.0100,0.5693,-0.012963,30.473577,3.609395,0.008968,1061,432.3
449,459776,-41.1102,50.0,0.0100,0.5786,-0.009478,20.899361,3.608704,0.008097,1061,433.2
450,460800,-40.5605,50.0,0.0100,0.5674,-0.010297,26.238414,3.617721,0.007831,1061,434.1
451,461824,-40.8210,50.0,0.0100,0.5833,-0.013507,24.381193,3.613814,0.008684,1061,435.1
452,462848,-41.2886,50.0,0.0100,0.5725,-0.012037,20.460421,3.607755,0.009724,1061,436.1
453,463872,-40.5960,50.0,0.0000,0.5657,-0.016849,19.497123,3.608920,0.010551,1061,437.0
454,464896,-42.3625,50.0,0.0000,0.6291,-0.013088,31.259138,3.609359,0.009320,1061,437.9
455,465920,-42.2977,50.0,0.0000,0.6021,-0.012910,24.209748,3.607237,0.009691,1061,438.9
456,466944,-41.0459,50.0,0.0000,0.5704,-0.010405,33.354861,3.600587,0.006585,1061,439.9
457,467968,-42.1261,50.0,0.0000,0.5957,-0.011377,24.261619,3.597703,0.010895,1061,440.8
458,468992,-43.3267,50.0,0.0000,0.6169,-0.012839,32.491071,3.598517,0.009860,1061,441.8
459,470016,-42.1751,50.0,0.0000,0.5791,-0.006541,21.960783,3.595132,0.008065,1061,442.7
460,471040,-41.7543,50.0,0.0000,0.5568,-0.010004,15.471301,3.593866,0.009474,1061,443.6
461,472064,-40.2480,50.0,0.0000,0.5410,-0.006528,22.107783,3.595036,0.005798,1061,444.6
462,473088,-39.8542,50.0,0.0000,0.5573,-0.014204,17.138980,3.588724,0.010225,1061,445.5
463,474112,-38.2690,50.0,0.0000,0.5396,-0.011301,23.608323,3.585389,0.008478,1061,446.5
464,475136,-39.8770,50.0,0.0000,0.5275,-0.005325,19.562389,3.584360,0.005968,1061,447.4
465,476160,-40.3507,50.0,0.0000,0.5426,-0.012060,17.640933,3.580720,0.008781,1061,448.5
466,477184,-40.0546,50.0,0.0000,0.5324,-0.013743,19.388852,3.575755,0.011575,1061,449.4
467,478208,-40.3937,50.0,0.0000,0.5541,-0.006239,26.494849,3.576583,0.006431,1061,450.4
468,479232,-39.8092,50.0,0.0100,0.5502,-0.009342,20.868238,3.577248,0.008109,1061,451.3
469,480256,-38.8737,50.0,0.0100,0.5769,-0.009988,24.439890,3.573110,0.008398,1061,452.2
470,481280,-39.6562,50.0,0.0100,0.5694,-0.012359,19.105951,3.567898,0.009402,1062,453.2
471,482304,-40.8329,50.0,0.0100,0.5806,-0.009457,18.573005,3.565693,0.007789,1062,454.1
472,483328,-42.5775,50.0,0.0100,0.5891,-0.007784,29.769733,3.562714,0.005555,1062,455.1
473,484352,-43.1415,50.0,0.0000,0.5829,-0.014047,29.454932,3.561040,0.010887,1061,456.1
474,485376,-43.2144,50.0,0.0000,0.5743,-0.010393,24.097811,3.566896,0.008405,1061,457.1
475,486400,-43.6915,50.0,0.0000,0.5891,-0.011621,23.434805,3.575548,0.007444,1061,458.1
476,487424,-43.7897,50.0,0.0000,0.5917,-0.013667,17.160224,3.575675,0.009700,1061,459.1
477,488448,-42.9464,50.0,0.0000,0.5766,-0.008127,21.362358,3.574733,0.007316,1061,460.1
478,489472,-41.8007,50.0,0.0000,0.5569,-0.006546,18.271449,3.573857,0.005330,1061,461.1
479,490496,-42.7924,50.0,0.0100,0.5674,-0.013684,22.110894,3.572409,0.010529,1061,462.1
480,491520,-43.8202,50.0,0.0100,0.5756,-0.015054,23.713673,3.571356,0.011011,1061,463.1
481,492544,-43.6061,50.0,0.0100,0.5983,-0.010559,29.675781,3.571500,0.008507,1061,464.0
482,493568,-44.7076,50.0,0.0100,0.6418,-0.013676,26.742372,3.572392,0.009672,1061,464.9
483,494592,-45.3810,50.0,0.0100,0.6525,-0.012584,19.919729,3.571824,0.009685,1061,465.9
484,495616,-45.1046,50.0,0.0000,0.6438,-0.009981,22.848592,3.571446,0.007510,1061,466.8
485,496640,-45.7636,50.0,0.0000,0.6423,-0.009602,19.591082,3.571916,0.006724,1061,467.8
486,497664,-44.1811,50.0,0.0100,0.5734,-0.014051,20.785858,3.569521,0.008794,1061,468.8
